-8.301904052495956421e-02,-2.933445870876312256e-01,4.334963113069534302e-02,4.517312645912170410e-01,-5.182955265045166016e-01,-4.474347829818725586e-02,-6.143382564187049866e-02,-6.361938714981079102e-01,7.814630270004272461e-01,-2.784436345100402832e-01,5.987329408526420593e-03,8.097183890640735626e-03,1.440828782506287098e-03,-1.123808469856157899e-04,6.801791489124298096e-03,-2.318094484508037567e-03,1.168821845203638077e-02,6.583490874618291855e-03,9.084806777536869049e-03
-8.243087679147720337e-02,-2.878515422344207764e-01,2.356672473251819611e-02,4.790631830692291260e-01,-5.035849809646606445e-01,-3.948810696601867676e-02,-5.956029519438743591e-02,-6.301807165145874023e-01,7.603339552879333496e-01,-2.710973620414733887e-01,6.274415645748376846e-03,8.041782304644584656e-03,1.391722122207283974e-03,-1.333433028776198626e-04,6.879857741296291351e-03,-2.300587249919772148e-03,1.159314531832933426e-02,6.554562132805585861e-03,9.041308425366878510e-03
-8.168256282806396484e-02,-2.789667546749114990e-01,3.233118215575814247e-03,5.058287978172302246e-01,-4.868290126323699951e-01,-3.468614071607589722e-02,-5.778570845723152161e-02,-6.221649646759033203e-01,7.348796129226684570e-01,-2.614631950855255127e-01,5.646395031362771988e-03,7.962846197187900543e-03,1.338873291388154030e-03,-1.504388055764138699e-04,6.937371566891670227e-03,-2.291034208610653877e-03,1.149248052388429642e-02,6.502341944724321365e-03,9.006911888718605042e-03
-8.093970268964767456e-02,-2.663575708866119385e-01,-1.791094057261943817e-02,5.328227877616882324e-01,-4.715747535228729248e-01,-3.043703362345695496e-02,-5.644327029585838318e-02,-6.120756864547729492e-01,7.056209444999694824e-01,-2.498654723167419434e-01,4.732625093311071396e-03,7.694201543927192688e-03,1.280468888580799103e-03,-1.651662751100957394e-04,7.006679661571979523e-03,-2.280937274917960167e-03,1.137080322951078415e-02,6.401841063052415848e-03,8.968637324869632721e-03
-8.005019277334213257e-02,-2.506207823753356934e-01,-3.979316726326942444e-02,5.602103471755981445e-01,-4.617264568805694580e-01,-2.638463117182254791e-02,-5.575039237737655640e-02,-5.996441841125488281e-01,6.727074980735778809e-01,-2.364399433135986328e-01,3.899829462170600891e-03,7.357583846896886826e-03,1.220796722918748856e-03,-1.748698705341666937e-04,7.074411958456039429e-03,-2.275808947160840034e-03,1.119694672524929047e-02,6.294889841228723526e-03,8.952392265200614929e-03
-7.734529674053192139e-02,-2.323952019214630127e-01,-6.180758401751518250e-02,5.866391062736511230e-01,-4.566904604434967041e-01,-2.269992604851722717e-02,-5.565726384520530701e-02,-5.845088362693786621e-01,6.364747285842895508e-01,-2.215104401111602783e-01,2.984185004606842995e-03,6.997759453952312469e-03,1.163576962426304817e-03,-1.808416709536686540e-04,7.139522582292556763e-03,-2.273937920108437538e-03,1.089665479958057404e-02,6.155319046229124069e-03,8.938476443290710449e-03
-7.375175505876541138e-02,-2.123220413923263550e-01,-8.450154215097427368e-02,6.124570369720458984e-01,-4.543825984001159668e-01,-1.960841380059719086e-02,-5.621902644634246826e-02,-5.665915012359619141e-01,5.972972512245178223e-01,-2.053611427545547485e-01,1.929147867485880852e-03,6.459590047597885132e-03,1.102935173548758030e-03,-1.852378918556496501e-04,7.224484346807003021e-03,-2.275196602568030357e-03,1.037345267832279205e-02,5.973957013338804245e-03,8.919501677155494690e-03
-6.976725906133651733e-02,-1.908462643623352051e-01,-1.072158887982368469e-01,6.361126899719238281e-01,-4.532638490200042725e-01,-1.823535375297069550e-02,-5.750817432999610901e-02,-5.457449555397033691e-01,5.564097166061401367e-01,-1.887931078672409058e-01,-3.833476512227207422e-04,5.769728682935237885e-03,1.050841296091675758e-03,-1.849962427513673902e-04,7.293979171663522720e-03,-2.270941855385899544e-03,9.635166265070438385e-03,5.614020861685276031e-03,8.869353681802749634e-03
-6.135572865605354309e-02,-1.678929924964904785e-01,-1.292272210121154785e-01,6.588619351387023926e-01,-4.566959142684936523e-01,-1.743135973811149597e-02,-5.896838754415512085e-02,-5.217007398605346680e-01,5.146965980529785156e-01,-1.726033389568328857e-01,-2.418475691229104996e-03,4.849079996347427368e-03,9.917364222928881645e-04,-1.829654356697574258e-04,7.355393376201391220e-03,-2.254565479233860970e-03,8.649913594126701355e-03,5.181125365197658539e-03,8.831616491079330444e-03
-4.952448979020118713e-02,-1.433821320533752441e-01,-1.501922160387039185e-01,6.807851791381835938e-01,-4.643945693969726562e-01,-1.668377965688705444e-02,-6.027011200785636902e-02,-4.945919811725616455e-01,4.728772044181823730e-01,-1.570289134979248047e-01,-3.862359328195452690e-03,3.827585373073816299e-03,9.391850908286869526e-04,-1.795711286831647158e-04,7.368052378296852112e-03,-2.235681749880313873e-03,7.547456305474042892e-03,4.761267453432083130e-03,8.788352832198143005e-03
-3.603554144501686096e-02,-1.176084801554679871e-01,-1.697914600372314453e-01,7.016035914421081543e-01,-4.728454351425170898e-01,-1.611642166972160339e-02,-6.136341765522956848e-02,-4.648360013961791992e-01,4.319686591625213623e-01,-1.426326483488082886e-01,-4.951648414134979248e-03,2.865571761503815651e-03,8.952204370871186256e-04,-1.751650706864893436e-04,7.348987273871898651e-03,-2.211601240560412407e-03,6.451307330280542374e-03,4.340831656008958817e-03,8.712287060916423798e-03
